query_id,query_text,intent,entities,response_text
Q007103,Scarf stock count pls,get_stock,"{""product"": ""scarf"", ""category"": ""accessories"", ""supplier"": ""DenimSource"", ""quantity"": 248}","Yes, we have 248 scarf in ."
Q007104,Windbreaker availability can you,get_stock,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""color"": ""yellow"", ""supplier"": ""ThreadLine"", ""quantity"": 293}",Inventory status: 293 units available.
Q007105,How much dress stock do we have?,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""quantity"": 430}",We have 430 dress ready to ship.
Q007106,Order more tees from FabricWorks,create_reorder,"{""product"": ""tees"", ""category"": ""t-shirts"", ""supplier"": ""FabricWorks"", ""quantity"": 249}",Purchase order submitted to FabricWorks for tees.
Q007107,Show supplier options for athletic wear,get_supplier_info,"{""product"": ""athletic wear"", ""category"": ""activewear""}",Our supplier supplies athletic wear.
Q007108,Show me suppliers for jackets,get_supplier_info,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""olive"", ""supplier"": ""FabricWorks""}","Supplier for jacket: FabricWorks, contact: Sarah Johnson."
Q007109,How much revenue from red tee?,get_sales_summary,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""red"", ""supplier"": ""FashionHub"", ""quantity"": 464, ""revenue"": 2582.9}",Revenue from red tee: $2582.9 with 464 units sold.
Q007110,How many jacket did we sell this week?,get_sales_summary,"{""product"": ""jacket"", ""category"": ""jackets"", ""quantity"": 407, ""revenue"": 2274.65}",Sales figures: 407 jacket at $2274.65 revenue.
Q007111,When should t-shirt be here?,get_delivery_status,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""purple"", ""supplier"": ""StyleCraft"", ""delivery_date"": ""2025-11-09"", ""days_until_delivery"": 8}","T-shirt order is in transit, ETA 8 days."
Q007112,Show me sales summary for activewear,get_sales_summary,"{""product"": ""sports bra"", ""category"": ""activewear"", ""quantity"": 412, ""revenue"": 1746.92}","Today's sales for sports bra: 412 units, $1746.92 revenue."
Q007113,What did dress do in sales last week?,get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""olive"", ""supplier"": ""StyleCraft"", ""quantity"": 22, ""revenue"": 4949.3}",Dress is performing well with 22 units sold.
Q007114,How are windbreaker selling?,get_sales_summary,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""color"": ""grey"", ""supplier"": ""ApparelPro"", ""quantity"": 327, ""revenue"": 782.25}",Windbreaker sales: 327 units moved this month.
Q007115,What's moving in skirts?,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""quantity"": 408, ""revenue"": 1985.22}",Skirt sales are at 408 units this period.
Q007116,Show me sales summary for jackets,get_sales_summary,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""pink"", ""supplier"": ""ModaSupply"", ""quantity"": 127, ""revenue"": 1018.82}",This week's jacket performance: 127 sold.
Q007117,How many leggings did we sell this week?,get_sales_summary,"{""product"": ""leggings"", ""category"": ""activewear"", ""color"": ""grey"", ""size"": ""medium"", ""supplier"": ""ThreadLine"", ""quantity"": 251, ""revenue"": 3153.24}",Leggings is performing well with 251 units sold.
Q007118,How much revenue from jacket?,get_sales_summary,"{""product"": ""jacket"", ""category"": ""jackets"", ""quantity"": 230, ""revenue"": 1429.97}",Sales figures: 230 jacket at $1429.97 revenue.
Q007119,Rain jacket availability,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""grey"", ""size"": ""extra large"", ""quantity"": 15}",We have 15 extra large grey rain jacket ready to ship.
Q007120,Where's the cardigan shipment?,get_delivery_status,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""supplier"": ""ThreadLine"", ""delivery_date"": ""2025-11-02"", ""days_until_delivery"": 1}",Delivery expected in 1 days for cardigan.
Q007121,"Hey, sales stats for pullover thank you",get_sales_summary,"{""product"": ""pullover"", ""category"": ""hoodies"", ""color"": ""purple"", ""size"": ""34"", ""supplier"": ""FabricWorks"", ""quantity"": 235, ""revenue"": 1274.46}",This week's pullover performance: 235 sold.
Q007122,Jacket stock count pls,get_stock,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""olive"", ""quantity"": 282}",We're showing 282 units of jacket in the system.
Q007123,What's trending in activewear?,get_best_seller,"{""product"": ""leggings"", ""category"": ""activewear"", ""supplier"": ""UrbanTex""}",Our hottest item is leggings.
Q007124,What's hot right now?,get_best_seller,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""olive""}","Top mover: olive pants, 191 units."
Q007125,Put in an order for skirt,create_reorder,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""blue"", ""size"": ""M"", ""supplier"": ""StyleCraft"", ""quantity"": 124}",Reorder complete: 124 skirt on the way.
Q007126,What's left in bermuda?,get_stock,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""28"", ""supplier"": ""FashionHub"", ""quantity"": 164}",Current stock: 164 bermuda.
Q007127,Show top 5 sellers,get_best_seller,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""color"": ""pink""}",Our best selling hoodies is pink hoodies with 208 units sold.
Q007128,Reorder bermuda could you,create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""supplier"": ""UrbanTex"", ""quantity"": 7}",Reorder request processed for bermuda.
Q007129,Can you tell me how many mini skirt we have please?,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""red"", ""size"": ""28"", ""quantity"": 139}",Stock count for red mini skirt is 139.
Q007130,Revenue report for accessories,get_sales_summary,"{""product"": ""belt"", ""category"": ""accessories"", ""color"": ""beige"", ""size"": ""L"", ""quantity"": 306, ""revenue"": 456.13}","Total sales for accessories: 306 items, $456.13."
Q007131,How many blazer did we sell this week?,get_sales_summary,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""grey"", ""quantity"": 190, ""revenue"": 3789.44}",Blazer is performing well with 190 units sold.
Q007132,Schedule restock for beige dress,create_reorder,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""beige"", ""size"": ""XL"", ""supplier"": ""FashionHub"", ""quantity"": 242}",Reorder complete: 242 dress on the way.
Q007133,"Hi, what are customers buying most?",get_best_seller,"{""product"": ""bermuda"", ""category"": ""shorts""}","Best performer: bermuda, 173 units moved."
Q007134,"Hi, sales stats for denim please",get_sales_summary,"{""product"": ""denim"", ""category"": ""jeans"", ""size"": ""L"", ""supplier"": ""ApparelPro"", ""quantity"": 297, ""revenue"": 4633.74}",Revenue from denim: $4633.74 with 297 units sold.
Q007135,Bermuda stock count thanks,get_stock,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""36"", ""quantity"": 398}",Stock count for bermuda is 398.
Q007136,"Hey, create a purchase order for bermuda",create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""purple"", ""size"": ""XL"", ""supplier"": ""ThreadLine"", ""quantity"": 323}",Order placed with ThreadLine for 323 bermuda.
Q007137,Can you tell me how many gown we have could you?,get_stock,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""beige"", ""supplier"": ""FabricWorks"", ""quantity"": 82}",Confirmed: 82 beige gown in warehouse.
Q007138,"Yo OMI, how many mini skirt do we have?",get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""supplier"": ""TextilePlus"", ""quantity"": 7}",We have 7 units of mini skirt in stock.
Q007139,Show sales data for accessories,get_sales_summary,"{""product"": ""cap"", ""category"": ""accessories"", ""supplier"": ""GarmentCo"", ""quantity"": 60, ""revenue"": 1034.1}",Cap sales: 60 units moved this month.
Q007140,Delivery ETA for supplier thanks,get_delivery_status,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""color"": ""white"", ""delivery_date"": ""2025-11-19"", ""days_until_delivery"": 18}","Our supplier shipment status: In transit, arriving in 18 days."
Q007141,What's left in dress?,get_stock,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""purple"", ""quantity"": 235}",We're stocked with 235 purple dress.
Q007142,Supplier list for activewear thanks,get_supplier_info,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""black"", ""size"": ""small""}",Our sports bra supplier is our supplier.
Q007143,What's our #1 seller?,get_best_seller,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""red""}",Our hottest item is red bermuda.
Q007144,Where do we get pants?,get_supplier_info,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""pink"", ""size"": ""32""}",Our supplier is the vendor for pants.
Q007145,Mini skirt sales performance can you,get_sales_summary,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""red"", ""supplier"": ""DenimSource"", ""quantity"": 401, ""revenue"": 742.03}",This week's mini skirt performance: 401 sold.
Q007146,When's the sweaters delivery?,get_delivery_status,"{""product"": ""knit"", ""category"": ""sweaters"", ""size"": ""XXL"", ""supplier"": ""ThreadLine"", ""delivery_date"": ""2025-11-17"", ""days_until_delivery"": 16}",Knit shipment is on schedule for 2025-11-17 delivery.
Q007147,Sales report for pants thank you,get_sales_summary,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""navy"", ""supplier"": ""ModaSupply"", ""quantity"": 136, ""revenue"": 3348.64}","Today's sales for pants: 136 units, $3348.64 revenue."
Q007148,Need to know stock for coat,get_stock,"{""product"": ""coat"", ""category"": ""jackets"", ""quantity"": 208}",Stock count for coat is 208.
Q007149,Restock yellow shorts thanks,create_reorder,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""yellow"", ""size"": ""28"", ""quantity"": 478}","PO created: 478 units, delivery in 20 days."
Q007150,", sales stats for dress can you",get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""size"": ""38"", ""quantity"": 434, ""revenue"": 4751.15}",Revenue from dress: $4751.15 with 434 units sold.
Q007151,Place an order for rain jacket,create_reorder,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""charcoal"", ""quantity"": 373}",Reorder request processed for rain jacket.
Q007152,"Hello, who do we order cap from?",get_supplier_info,"{""product"": ""cap"", ""category"": ""accessories"", ""size"": ""L""}",Our supplier carries cap.
Q007153,What's left in hat?,get_stock,"{""product"": ""hat"", ""category"": ""accessories"", ""color"": ""yellow"", ""quantity"": 184}",Current stock: 184 hat.
Q007154,What's the stock level for skirt?,get_stock,"{""product"": ""skirt"", ""category"": ""skirts"", ""size"": ""extra large"", ""supplier"": ""GarmentCo"", ""quantity"": 157}",Stock count for skirt is 157.
Q007155,What's our #1 seller?,get_best_seller,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""navy"", ""size"": ""extra large"", ""supplier"": ""FashionHub""}",Navy blazer is our most popular item.
Q007156,What's left in shorts?,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""blue"", ""size"": ""XXL"", ""quantity"": 410}",There are 410 shorts left in stock.
Q007157,"Coat running low, reorder please",create_reorder,"{""product"": ""coat"", ""category"": ""jackets"", ""supplier"": ""GarmentCo"", ""quantity"": 432}",Purchase order created for 432 coat from GarmentCo.
Q007158,"Hello, sales stats for shirt thanks",get_sales_summary,"{""product"": ""shirt"", ""category"": ""t-shirts"", ""quantity"": 373, ""revenue"": 4257.55}","Sales breakdown: 373 shirt, $4257.55 revenue."
Q007159,Top performing shorts items,get_best_seller,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""small"", ""supplier"": ""FabricWorks""}",Most popular item: bermuda with 70 sales.
Q007160,Give me the sales figures for jackets,get_sales_summary,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""charcoal"", ""size"": ""XXL"", ""supplier"": ""ThreadLine"", ""quantity"": 400, ""revenue"": 4102.23}",This week's blazer performance: 400 sold.
Q007161,Reorder belt thanks,create_reorder,"{""product"": ""belt"", ""category"": ""accessories"", ""quantity"": 344}","PO created: 344 units, delivery in 12 days."
Q007162,Generate purchase order for bermuda,create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""red"", ""size"": ""extra large"", ""supplier"": ""ThreadLine"", ""quantity"": 69}","Restocking 69 bermuda, ETA 11 days."
Q007163,Need to know stock for rain jacket,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""supplier"": ""ThreadLine"", ""quantity"": 373}",Stock count for rain jacket is 373.
Q007164,How much windbreaker stock do we have?,get_stock,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""supplier"": ""TextilePlus"", ""quantity"": 213}",Current stock: 213 windbreaker.
Q007165,What's our mini skirt count looking like?,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""brown"", ""supplier"": ""GarmentCo"", ""quantity"": 225}",There are 225 mini skirt left in stock.
Q007166,"We're out of bermuda, reorder thanks",create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""quantity"": 209}",Reorder complete: 209 bermuda on the way.
Q007167,Which supplier carries purple mini skirt?,get_supplier_info,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""purple"", ""supplier"": ""ModaSupply""}",We order purple mini skirt from ModaSupply.
Q007168,How much knit stock do we have?,get_stock,"{""product"": ""knit"", ""category"": ""sweaters"", ""quantity"": 153}",Inventory status: 153 units available.
Q007169,What's our shorts count looking like?,get_stock,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""charcoal"", ""quantity"": 68}","Yes, we have 68 charcoal shorts in ."
Q007170,Which supplier carries beige leggings?,get_supplier_info,"{""product"": ""leggings"", ""category"": ""activewear"", ""color"": ""beige"", ""size"": ""medium"", ""supplier"": ""TextilePlus""}","Supplier info: TextilePlus, phone: (462) 434-8206."
Q007171,Top performing hoodies items,get_best_seller,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""black"", ""size"": ""28""}","Leading seller: hoodie, 265 units this month."
Q007172,Can you tell me how many sports bra we have could you?,get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""pink"", ""supplier"": ""StyleCraft"", ""quantity"": 350}","Yes, we have 350 pink sports bra in ."
Q007173,Sports bra supplier contact pls,get_supplier_info,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""olive"", ""size"": ""38""}","Supplier info: our supplier, phone: (986) 578-8702."
Q007174,Show me suppliers for skirts,get_supplier_info,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""black"", ""size"": ""S"", ""supplier"": ""FabricWorks""}","Skirt supplier: FabricWorks, located in Los Angeles."
