supplier_id,supplier_name,contact_name,contact_email,phone_number,address,city,state,product_categories_supplied,purchase_order_id,order_date,delivery_date,status,total_cost,payment_status
SUP00142,ModaSupply Textiles,Charles Roberts,charles.roberts@modasupplytexti.com,(591) 714-9641,6959 Washington St,Fort Worth,TX,"Jackets, Jeans, T-Shirts",PO0009153,2024-10-08,2024-10-11,Delivered,2235.67,Paid
SUP00042,ClothingDirect Inc.,Margaret Gomez,margaret.gomez@clothingdirecti.com,(793) 821-6279,7718 Market St,Milwaukee,WI,"Dresses, Skirts",PO0009154,2024-10-09,2024-10-15,Shipped,402.09,Pending
SUP00030,StyleSource Supply Co.,Deborah Scott,deborah.scott@stylesourcesupp.com,(359) 478-5616,3550 Distribution Dr,Columbus,OH,"Dresses, Jackets",PO0009155,2024-01-31,2024-02-17,Shipped,364.1,Pending
SUP00149,UrbanWear Wholesale,Charles Ramirez,charles.ramirez@urbanwearwholes.com,(201) 829-6780,4041 Third Ave,Louisville,KY,Accessories,PO0009156,2024-01-02,2024-01-22,Delivered,5000.0,Paid
SUP00110,ModaSupply Solutions,Joseph Flores,joseph.flores@modasupplysolut.com,(244) 944-9543,5041 Market St,New York,NY,Skirts,PO0009157,2024-07-19,2024-08-01,Delivered,575.87,Partial
SUP00031,GlobalGarments LLC,Jeffrey Brown,jeffrey.brown@globalgarmentsl.com,(294) 849-7939,4633 Oak Ave,Los Angeles,CA,"Accessories, T-Shirts",PO0009158,2024-02-26,2024-03-12,Delivered,2823.56,Paid
SUP00093,GarmentHub Partners,Barbara Anderson,barbara.anderson@garmenthubpartn.com,(672) 853-5161,7629 Business Park Rd,Los Angeles,CA,"Dresses, Jackets, Skirts",PO0009159,2024-02-01,2024-02-04,Shipped,199.23,Paid
SUP00041,EliteClothing Wholesale,Richard Clark,richard.clark@eliteclothingwh.com,(880) 588-3851,9424 Trade Center Blvd,Memphis,TN,"Jackets, Jeans",PO0009160,2024-06-17,2024-06-22,Pending,2158.11,Paid
SUP00039,TextilePlus LLC,John Rivera,john.rivera@textileplusllc.com,(646) 201-9518,8921 Industrial Way,Portland,OR,"Accessories, Sweaters",PO0009161,2024-07-23,2024-08-12,Delivered,343.94,Partial
SUP00129,DenimSource Partners,Barbara Carter,barbara.carter@denimsourcepart.com,(977) 871-2234,3002 Broadway,Albuquerque,NM,"Activewear, Outerwear, Skirts",PO0009162,2024-03-11,2024-03-17,Delivered,1066.05,Paid
SUP00131,SwiftFashion Distributors,Daniel Allen,daniel.allen@swiftfashiondis.com,(275) 517-8565,7504 Oak Ave,Chicago,IL,"Hoodies, Jackets",PO0009163,2024-02-12,2024-02-14,Shipped,962.35,Partial
SUP00056,VogueSupply Supply Co.,Stephanie Adams,stephanie.adams@voguesupplysupp.com,(241) 972-1508,4151 Industrial Way,New York,NY,"Shirts, T-Shirts",PO0009164,2023-11-28,2023-11-28,Cancelled,551.36,Partial
SUP00126,UrbanTex Trading,David Phillips,david.phillips@urbantextrading.com,(832) 671-6928,1543 Logistics Pkwy,San Antonio,TX,Activewear,PO0009165,2024-01-15,2024-01-17,Delivered,1751.77,Partial
SUP00070,TrendyTextiles Group,Robert Torres,robert.torres@trendytextilesg.com,(844) 902-1878,2585 Park Blvd,Boston,MA,Shirts,PO0009166,2023-11-04,2023-11-22,Delivered,1233.46,Paid
SUP00034,TextilePlus Imports,Jessica Nelson,jessica.nelson@textileplusimpo.com,(305) 562-7658,2632 Commerce Dr,Austin,TX,"Jeans, Outerwear, Shorts, T-Shirts",PO0009167,2024-06-11,2024-06-24,Shipped,1128.66,Pending
SUP00089,FabricWorks Group,Timothy Taylor,timothy.taylor@fabricworksgrou.com,(546) 838-7512,1415 Distribution Dr,Miami,FL,"Accessories, Sweaters",PO0009168,2024-06-15,2024-07-01,Delivered,1992.52,Partial
SUP00050,ApparelPro Wholesale,Joseph Harris,joseph.harris@apparelprowhole.com,(910) 356-4505,1152 Logistics Pkwy,Louisville,KY,"Shorts, Skirts",PO0009169,2024-02-29,2024-02-29,Cancelled,369.37,Pending
SUP00074,UrbanWear Apparel,Sandra Jones,sandra.jones@urbanwearappare.com,(903) 439-5334,9763 Industrial Way,Baltimore,MD,Shirts,PO0009170,2024-08-29,2024-08-31,Delivered,2841.71,Partial
SUP00111,TextileTrade International,Margaret Baker,margaret.baker@textiletradeint.com,(310) 702-8267,1304 Maple Dr,El Paso,TX,"Hoodies, T-Shirts",PO0009171,2024-03-30,2024-04-01,Delivered,3993.21,Paid
SUP00125,StyleCraft International,Mary Robinson,mary.robinson@stylecraftinter.com,(279) 520-8033,9494 Supply Chain Ave,Louisville,KY,Shorts,PO0009172,2024-05-14,2024-05-18,Shipped,980.3,Partial
SUP00133,PremiumFabrics Partners,Donald Allen,donald.allen@premiumfabricsp.com,(354) 263-8381,1795 Distribution Dr,Philadelphia,PA,"Jeans, T-Shirts",PO0009173,2024-01-02,2024-01-07,Delivered,1502.5,Paid
SUP00095,TextileTrade Group,Michael Thomas,michael.thomas@textiletradegro.com,(590) 785-6881,9517 Trade Center Blvd,Denver,CO,Accessories,PO0009174,2024-01-20,2024-01-29,Delivered,391.77,Paid
SUP00063,WholesaleWear Textiles,Thomas Perez,thomas.perez@wholesalewearte.com,(486) 810-5526,9206 Main St,Atlanta,GA,"Hoodies, Shirts, Shorts, Skirts",PO0009175,2024-01-22,2024-01-31,Delivered,672.26,Paid
SUP00019,GarmentCo Imports,Ashley Wilson,ashley.wilson@garmentcoimport.com,(752) 335-8744,4081 Broadway,Louisville,KY,Hoodies,PO0009176,2024-06-19,2024-06-27,Delivered,1682.12,Paid
SUP00074,UrbanWear Apparel,Sandra Jones,sandra.jones@urbanwearappare.com,(903) 439-5334,9763 Industrial Way,Baltimore,MD,Shirts,PO0009177,2024-10-21,2024-11-03,Shipped,671.05,Paid
SUP00105,ModaSupply Group,Jessica Diaz,jessica.diaz@modasupplygroup.com,(571) 301-7018,9020 Warehouse Ln,Chicago,IL,"Hoodies, Shirts",PO0009178,2024-06-21,2024-07-06,Delivered,838.82,Paid
SUP00008,GarmentCo Industries,Kevin Hall,kevin.hall@garmentcoindust.com,(770) 424-6313,1016 Commerce Dr,Houston,TX,"Hoodies, Jackets, Shorts",PO0009179,2024-06-03,2024-06-18,Delivered,5000.0,Paid
SUP00096,TrendyTextiles LLC,James Torres,james.torres@trendytextilesl.com,(902) 996-1803,8238 Trade Center Blvd,Charlotte,NC,"Shirts, Sweaters",PO0009180,2024-09-07,2024-09-24,Pending,1237.89,Pending
SUP00139,ApparelPro Supply Co.,Charles Diaz,charles.diaz@apparelprosuppl.com,(303) 719-9843,8726 Oak Ave,Nashville,TN,"Activewear, Outerwear, T-Shirts",PO0009181,2024-10-25,2024-11-07,Delivered,3306.1,Pending
SUP00107,TextilePlus Partners,Susan Evans,susan.evans@textilepluspart.com,(438) 536-3417,9864 Main St,Seattle,WA,"Dresses, Outerwear, T-Shirts",PO0009182,2024-07-22,2024-07-24,Delivered,1229.53,Partial
SUP00146,UrbanWear Apparel,William Carter,william.carter@urbanwearappare.com,(922) 680-8349,186 Maple Dr,New York,NY,T-Shirts,PO0009183,2024-08-22,2024-08-27,Delivered,1479.49,Paid
SUP00139,ApparelPro Supply Co.,Charles Diaz,charles.diaz@apparelprosuppl.com,(303) 719-9843,8726 Oak Ave,Nashville,TN,"Activewear, Outerwear, T-Shirts",PO0009184,2024-08-14,2024-08-21,Pending,505.2,Pending
SUP00124,ChicTextiles International,Elizabeth Rodriguez,elizabeth.rodriguez@chictextilesint.com,(589) 745-4770,8296 Second St,Detroit,MI,Outerwear,PO0009185,2024-01-02,2024-01-13,Delivered,1388.0,Paid
SUP00126,UrbanTex Trading,David Phillips,david.phillips@urbantextrading.com,(832) 671-6928,1543 Logistics Pkwy,San Antonio,TX,Activewear,PO0009186,2024-09-12,2024-09-27,Delivered,1005.09,Pending
SUP00001,VogueSupply Supply Co.,Mary Mitchell,mary.mitchell@voguesupplysupp.com,(481) 450-4657,2386 Cedar Ln,Miami,FL,Shorts,PO0009187,2024-05-09,2024-05-18,Delivered,1226.11,Paid
SUP00110,ModaSupply Solutions,Joseph Flores,joseph.flores@modasupplysolut.com,(244) 944-9543,5041 Market St,New York,NY,Skirts,PO0009188,2023-12-27,2024-01-01,Delivered,503.36,Paid
SUP00005,FabricWorks Solutions,Charles Turner,charles.turner@fabricworkssolu.com,(843) 833-6925,9559 Industrial Way,Phoenix,AZ,Shirts,PO0009189,2024-03-19,2024-04-06,Delivered,5000.0,Partial
SUP00108,GarmentCo Textiles,Elizabeth Davis,elizabeth.davis@garmentcotextil.com,(876) 226-3159,343 Warehouse Ln,San Francisco,CA,"Jeans, T-Shirts",PO0009190,2023-12-27,2024-01-16,Delivered,946.1,Paid
SUP00146,UrbanWear Apparel,William Carter,william.carter@urbanwearappare.com,(922) 680-8349,186 Maple Dr,New York,NY,T-Shirts,PO0009191,2024-06-25,2024-07-03,Shipped,245.03,Pending
SUP00131,SwiftFashion Distributors,Daniel Allen,daniel.allen@swiftfashiondis.com,(275) 517-8565,7504 Oak Ave,Chicago,IL,"Hoodies, Jackets",PO0009192,2024-07-05,2024-08-05,Pending,1222.09,Pending
SUP00134,FashionHub Manufacturing,Mark Lewis,mark.lewis@fashionhubmanuf.com,(736) 735-3600,6062 Warehouse Ln,Denver,CO,"Accessories, Sweaters",PO0009193,2024-10-25,2024-11-13,Shipped,857.03,Partial
SUP00015,StyleSource Apparel,Rebecca Martin,rebecca.martin@stylesourceappa.com,(445) 259-4946,9395 Maple Dr,Philadelphia,PA,"Dresses, Hoodies, T-Shirts",PO0009194,2023-11-21,2023-12-05,Shipped,5000.0,Paid
SUP00086,RetailFabrics Solutions,Matthew Robinson,matthew.robinson@retailfabricsso.com,(529) 393-4912,9468 Supply Chain Ave,Charlotte,NC,"Jeans, Shorts, Sweaters",PO0009195,2024-06-01,2024-06-08,Delivered,2300.72,Paid
SUP00133,PremiumFabrics Partners,Donald Allen,donald.allen@premiumfabricsp.com,(354) 263-8381,1795 Distribution Dr,Philadelphia,PA,"Jeans, T-Shirts",PO0009196,2024-08-24,2024-08-27,Delivered,1305.43,Paid
SUP00065,UrbanWear Inc.,Karen Nelson,karen.nelson@urbanwearinc.com,(795) 577-8753,9168 First Ave,Detroit,MI,"Dresses, Outerwear",PO0009197,2024-06-28,2024-07-11,Delivered,186.98,Paid
SUP00128,ThreadLine Solutions,Steven Gonzalez,steven.gonzalez@threadlinesolut.com,(994) 557-6752,2519 Commerce Dr,San Antonio,TX,Shirts,PO0009198,2024-03-12,2024-03-21,Delivered,244.64,Paid
SUP00043,FashionForward Industries,Timothy Mitchell,timothy.mitchell@fashionforwardi.com,(373) 874-2389,4749 First Ave,Nashville,TN,Shirts,PO0009199,2023-11-23,2023-11-27,Delivered,1273.25,Paid
SUP00146,UrbanWear Apparel,William Carter,william.carter@urbanwearappare.com,(922) 680-8349,186 Maple Dr,New York,NY,T-Shirts,PO0009200,2024-04-15,2024-04-26,Shipped,1031.58,Pending
SUP00150,FabricWorks Solutions,Lisa Jones,lisa.jones@fabricworkssolu.com,(738) 757-9312,8416 Second St,New York,NY,"Jeans, Skirts",PO0009201,2023-11-25,2023-12-12,Shipped,663.95,Paid
SUP00129,DenimSource Partners,Barbara Carter,barbara.carter@denimsourcepart.com,(977) 871-2234,3002 Broadway,Albuquerque,NM,"Activewear, Outerwear, Skirts",PO0009202,2023-11-10,2023-11-15,Delivered,3480.09,Partial
SUP00139,ApparelPro Supply Co.,Charles Diaz,charles.diaz@apparelprosuppl.com,(303) 719-9843,8726 Oak Ave,Nashville,TN,"Activewear, Outerwear, T-Shirts",PO0009203,2024-02-02,2024-02-18,Delivered,1669.43,Paid
SUP00105,ModaSupply Group,Jessica Diaz,jessica.diaz@modasupplygroup.com,(571) 301-7018,9020 Warehouse Ln,Chicago,IL,"Hoodies, Shirts",PO0009204,2024-01-27,2024-02-12,Delivered,243.63,Partial
SUP00101,SwiftFashion International,Jason Green,jason.green@swiftfashionint.com,(580) 310-4830,7824 Main St,Oakland,CA,"Activewear, Shirts",PO0009205,2024-03-04,2024-03-07,Delivered,189.88,Paid
SUP00007,TextilePlus Imports,Sarah Hall,sarah.hall@textileplusimpo.com,(899) 863-2169,2903 Second St,San Francisco,CA,Shorts,PO0009206,2024-05-17,2024-05-30,Shipped,121.93,Paid
SUP00066,PremiumFabrics Trading,George Robinson,george.robinson@premiumfabricst.com,(477) 513-5118,3877 Cedar Ln,Fort Worth,TX,"Dresses, Outerwear",PO0009207,2024-05-07,2024-05-26,Delivered,747.13,Paid
SUP00101,SwiftFashion International,Jason Green,jason.green@swiftfashionint.com,(580) 310-4830,7824 Main St,Oakland,CA,"Activewear, Shirts",PO0009208,2024-07-19,2024-07-28,Shipped,1824.94,Pending
SUP00041,EliteClothing Wholesale,Richard Clark,richard.clark@eliteclothingwh.com,(880) 588-3851,9424 Trade Center Blvd,Memphis,TN,"Jackets, Jeans",PO0009209,2024-05-21,2024-06-01,Delivered,683.79,Pending
SUP00115,FabricWorks International,Michael Mitchell,michael.mitchell@fabricworksinte.com,(956) 581-3131,9215 Oak Ave,Oakland,CA,"Accessories, Hoodies",PO0009210,2024-09-11,2024-09-24,Shipped,686.04,Pending
SUP00078,VogueSupply Group,Sarah Lopez,sarah.lopez@voguesupplygrou.com,(799) 646-9056,1594 Broadway,Detroit,MI,"Accessories, Sweaters",PO0009211,2024-06-12,2024-07-02,Pending,402.58,Pending
SUP00113,ProStyle International,Michael Gomez,michael.gomez@prostyleinterna.com,(918) 317-4522,7146 Market St,Charlotte,NC,"Shorts, Skirts",PO0009212,2024-05-25,2024-05-31,Delivered,1205.52,Paid
SUP00071,ThreadLine Solutions,Ronald Clark,ronald.clark@threadlinesolut.com,(820) 810-4697,8661 Supply Chain Ave,Milwaukee,WI,"Activewear, Jackets, Outerwear, Shorts",PO0009213,2024-02-08,2024-02-21,Shipped,158.6,Pending
SUP00087,ChicTextiles Group,Melissa Phillips,melissa.phillips@chictextilesgro.com,(590) 595-3492,8215 Oak Ave,San Diego,CA,"Activewear, Sweaters",PO0009214,2024-08-06,2024-08-14,Pending,2535.88,Pending
SUP00105,ModaSupply Group,Jessica Diaz,jessica.diaz@modasupplygroup.com,(571) 301-7018,9020 Warehouse Ln,Chicago,IL,"Hoodies, Shirts",PO0009215,2024-08-04,2024-08-12,Pending,211.82,Partial
SUP00131,SwiftFashion Distributors,Daniel Allen,daniel.allen@swiftfashiondis.com,(275) 517-8565,7504 Oak Ave,Chicago,IL,"Hoodies, Jackets",PO0009216,2024-01-21,2024-02-04,Delivered,188.81,Paid
SUP00081,WholesaleWear Partners,Ronald Young,ronald.young@wholesalewearpa.com,(840) 652-1845,3435 Business Park Rd,Oakland,CA,Jackets,PO0009217,2024-10-14,2024-10-16,Shipped,609.57,Paid
SUP00107,TextilePlus Partners,Susan Evans,susan.evans@textilepluspart.com,(438) 536-3417,9864 Main St,Seattle,WA,"Dresses, Outerwear, T-Shirts",PO0009218,2023-12-17,2024-01-06,Delivered,1251.73,Paid
SUP00071,ThreadLine Solutions,Ronald Clark,ronald.clark@threadlinesolut.com,(820) 810-4697,8661 Supply Chain Ave,Milwaukee,WI,"Activewear, Jackets, Outerwear, Shorts",PO0009219,2024-03-13,2024-03-23,Shipped,2207.88,Pending
SUP00113,ProStyle International,Michael Gomez,michael.gomez@prostyleinterna.com,(918) 317-4522,7146 Market St,Charlotte,NC,"Shorts, Skirts",PO0009220,2024-03-26,2024-04-05,Delivered,1405.03,Paid
SUP00137,TrendyTextiles Wholesale,Joshua Rivera,joshua.rivera@trendytextilesw.com,(286) 517-7171,5481 Park Blvd,Atlanta,GA,Accessories,PO0009221,2024-10-30,2024-11-19,Shipped,433.6,Pending
SUP00127,TrendyTextiles Solutions,Jennifer Sanchez,jennifer.sanchez@trendytextiless.com,(517) 963-6562,3730 Distribution Dr,Austin,TX,Accessories,PO0009222,2024-10-18,2024-11-02,Pending,202.51,Pending
SUP00052,ClothingDirect Textiles,Matthew Diaz,matthew.diaz@clothingdirectt.com,(629) 751-9947,9983 Commerce Dr,Fresno,CA,Shorts,PO0009223,2024-05-20,2024-06-07,Delivered,957.73,Paid
SUP00032,GarmentCo Wholesale,Deborah Lewis,deborah.lewis@garmentcowholes.com,(764) 922-8007,9289 Main St,Dallas,TX,Outerwear,PO0009224,2023-11-04,2023-11-17,Delivered,2084.68,Paid
SUP00082,ModaSupply Industries,George Young,george.young@modasupplyindus.com,(324) 229-4920,2694 Trade Center Blvd,Oakland,CA,Shorts,PO0009225,2024-01-25,2024-02-01,Pending,1868.91,Pending
SUP00046,UrbanTex Industries,Ronald Parker,ronald.parker@urbantexindustr.com,(988) 309-7965,3685 Washington St,Atlanta,GA,"Dresses, Shirts",PO0009226,2024-09-06,2024-09-13,Delivered,760.82,Paid
SUP00116,QualityApparel Trading,Laura Nelson,laura.nelson@qualityapparelt.com,(968) 633-1842,4812 Fourth St,Boston,MA,"Activewear, Dresses",PO0009227,2024-08-16,2024-08-17,Shipped,720.21,Partial
SUP00029,ApparelSource Solutions,Melissa Martin,melissa.martin@apparelsourceso.com,(826) 869-9666,228 Second St,Boston,MA,"Hoodies, Jackets, Outerwear, T-Shirts",PO0009228,2023-12-14,2023-12-20,Shipped,2507.46,Pending
SUP00144,ApparelPro Apparel,Margaret Garcia,margaret.garcia@apparelproappar.com,(427) 661-6727,536 Logistics Pkwy,Chicago,IL,"Shirts, Sweaters",PO0009229,2024-08-12,2024-08-16,Delivered,1631.41,Paid
SUP00140,TrendyTextiles Wholesale,David Lopez,david.lopez@trendytextilesw.com,(909) 989-3712,7270 Oak Ave,Louisville,KY,"Outerwear, Shirts",PO0009230,2024-05-19,2024-05-25,Shipped,3773.33,Partial
SUP00018,SwiftFashion Solutions,Joseph Nguyen,joseph.nguyen@swiftfashionsol.com,(425) 207-2163,1064 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies, Shirts, Sweaters",PO0009231,2024-02-12,2024-02-19,Pending,2058.37,Partial
SUP00075,VogueSupply Wholesale,Sarah Evans,sarah.evans@voguesupplywhol.com,(345) 273-1977,2818 Trade Center Blvd,Denver,CO,"Jackets, Skirts",PO0009232,2024-03-28,2024-04-07,Delivered,1155.7,Paid
SUP00031,GlobalGarments LLC,Jeffrey Brown,jeffrey.brown@globalgarmentsl.com,(294) 849-7939,4633 Oak Ave,Los Angeles,CA,"Accessories, T-Shirts",PO0009233,2024-07-15,2024-07-30,Delivered,893.83,Paid
SUP00101,SwiftFashion International,Jason Green,jason.green@swiftfashionint.com,(580) 310-4830,7824 Main St,Oakland,CA,"Activewear, Shirts",PO0009234,2023-12-01,2023-12-03,Shipped,1744.52,Pending
SUP00011,MetroTextiles Group,Jennifer Carter,jennifer.carter@metrotextilesgr.com,(248) 312-3504,2721 Logistics Pkwy,Phoenix,AZ,"Activewear, Skirts",PO0009235,2024-01-21,2024-02-07,Pending,4035.96,Pending
SUP00138,QualityApparel Solutions,Lisa Johnson,lisa.johnson@qualityapparels.com,(571) 516-3953,3609 Distribution Dr,Fresno,CA,T-Shirts,PO0009236,2024-05-23,2024-06-06,Delivered,3087.14,Paid
SUP00030,StyleSource Supply Co.,Deborah Scott,deborah.scott@stylesourcesupp.com,(359) 478-5616,3550 Distribution Dr,Columbus,OH,"Dresses, Jackets",PO0009237,2024-02-08,2024-02-12,Delivered,155.01,Paid
SUP00096,TrendyTextiles LLC,James Torres,james.torres@trendytextilesl.com,(902) 996-1803,8238 Trade Center Blvd,Charlotte,NC,"Shirts, Sweaters",PO0009238,2024-02-20,2024-03-07,Shipped,1372.19,Paid
SUP00137,TrendyTextiles Wholesale,Joshua Rivera,joshua.rivera@trendytextilesw.com,(286) 517-7171,5481 Park Blvd,Atlanta,GA,Accessories,PO0009239,2024-08-01,2024-08-10,Shipped,4586.27,Pending
SUP00099,GarmentHub LLC,Sharon Hernandez,sharon.hernandez@garmenthubllc.com,(463) 693-5835,5649 Cedar Ln,Albuquerque,NM,"Dresses, Shirts, Shorts, T-Shirts",PO0009240,2024-05-14,2024-05-30,Delivered,982.49,Partial
SUP00081,WholesaleWear Partners,Ronald Young,ronald.young@wholesalewearpa.com,(840) 652-1845,3435 Business Park Rd,Oakland,CA,Jackets,PO0009241,2024-04-17,2024-04-20,Pending,2369.77,Pending
SUP00039,TextilePlus LLC,John Rivera,john.rivera@textileplusllc.com,(646) 201-9518,8921 Industrial Way,Portland,OR,"Accessories, Sweaters",PO0009242,2024-09-15,2024-09-29,Delivered,1859.14,Paid
SUP00137,TrendyTextiles Wholesale,Joshua Rivera,joshua.rivera@trendytextilesw.com,(286) 517-7171,5481 Park Blvd,Atlanta,GA,Accessories,PO0009243,2024-03-15,2024-03-17,Delivered,1113.03,Paid
SUP00105,ModaSupply Group,Jessica Diaz,jessica.diaz@modasupplygroup.com,(571) 301-7018,9020 Warehouse Ln,Chicago,IL,"Hoodies, Shirts",PO0009244,2024-09-21,2024-10-10,Delivered,1490.13,Paid
SUP00135,ProStyle Distributors,Timothy Green,timothy.green@prostyledistrib.com,(862) 542-2079,5501 Cedar Ln,Oakland,CA,"Jackets, Outerwear",PO0009245,2023-11-26,2023-12-11,Shipped,860.54,Paid
SUP00128,ThreadLine Solutions,Steven Gonzalez,steven.gonzalez@threadlinesolut.com,(994) 557-6752,2519 Commerce Dr,San Antonio,TX,Shirts,PO0009246,2024-09-08,2024-09-28,Pending,1041.67,Partial
SUP00045,QualityApparel Industries,Kevin Torres,kevin.torres@qualityappareli.com,(399) 935-7291,8199 Supply Chain Ave,San Francisco,CA,Outerwear,PO0009247,2024-10-04,2024-10-22,Shipped,687.48,Paid
SUP00109,GarmentCo Distributors,William Mitchell,william.mitchell@garmentcodistri.com,(631) 738-2862,1141 Broadway,Milwaukee,WI,"Activewear, Dresses, Hoodies",PO0009248,2024-01-01,2024-01-07,Shipped,674.74,Paid
SUP00059,TextileTrade Imports,Joshua Phillips,joshua.phillips@textiletradeimp.com,(323) 779-1672,5788 Second St,Baltimore,MD,"Dresses, Hoodies",PO0009249,2024-03-27,2024-04-15,Delivered,5000.0,Paid
SUP00044,ClassicThreads LLC,Joseph Phillips,joseph.phillips@classicthreadsl.com,(403) 350-1400,857 Commerce Dr,Tucson,AZ,"Hoodies, Skirts",PO0009250,2023-11-08,2023-11-23,Delivered,1200.0,Paid
SUP00116,QualityApparel Trading,Laura Nelson,laura.nelson@qualityapparelt.com,(968) 633-1842,4812 Fourth St,Boston,MA,"Activewear, Dresses",PO0009251,2024-06-29,2024-07-14,Delivered,1041.56,Paid
SUP00082,ModaSupply Industries,George Young,george.young@modasupplyindus.com,(324) 229-4920,2694 Trade Center Blvd,Oakland,CA,Shorts,PO0009252,2024-02-07,2024-03-09,Shipped,2125.67,Paid
SUP00037,RetailFabrics LLC,Daniel Adams,daniel.adams@retailfabricsll.com,(721) 609-9785,5525 Main St,Dallas,TX,"Activewear, Jackets, T-Shirts",PO0009253,2023-11-04,2023-11-17,Delivered,2170.83,Paid
SUP00137,TrendyTextiles Wholesale,Joshua Rivera,joshua.rivera@trendytextilesw.com,(286) 517-7171,5481 Park Blvd,Atlanta,GA,Accessories,PO0009254,2023-11-08,2023-11-28,Delivered,694.32,Partial
SUP00082,ModaSupply Industries,George Young,george.young@modasupplyindus.com,(324) 229-4920,2694 Trade Center Blvd,Oakland,CA,Shorts,PO0009255,2024-06-27,2024-06-27,Cancelled,2483.31,Pending
SUP00064,EliteClothing Textiles,Jessica Hall,jessica.hall@eliteclothingte.com,(687) 861-9041,7442 Main St,Philadelphia,PA,Shorts,PO0009256,2024-07-31,2024-08-01,Pending,1307.43,Pending
SUP00117,TextilePlus Wholesale,Brian Walker,brian.walker@textilepluswhol.com,(429) 310-6736,9213 Warehouse Ln,Dallas,TX,"Activewear, Shirts, Shorts",PO0009257,2024-04-05,2024-04-21,Delivered,827.45,Partial
SUP00088,TextileTrade Supply Co.,Laura Diaz,laura.diaz@textiletradesup.com,(650) 302-9617,7586 Main St,San Jose,CA,"Accessories, T-Shirts",PO0009258,2024-05-15,2024-06-05,Delivered,4114.99,Paid
SUP00036,FashionHub Inc.,Jason Robinson,jason.robinson@fashionhubinc.com,(558) 512-4728,3752 Main St,Fort Worth,TX,"Hoodies, Jackets",PO0009259,2024-09-24,2024-10-03,Delivered,4494.33,Paid
SUP00124,ChicTextiles International,Elizabeth Rodriguez,elizabeth.rodriguez@chictextilesint.com,(589) 745-4770,8296 Second St,Detroit,MI,Outerwear,PO0009260,2024-11-01,2024-11-21,Pending,209.89,Pending
