product_id,name,category,sub_category,color,size,cost_price,selling_price,stock_quantity,reorder_threshold,supplier_id,last_restock_date,location,barcode
CLO-19127,Pink Blouse,Tops,Blouse,Pink,M,18.0,36.0,95,10,SUP-004,2025-10-01,Palo Alto Outlet,5260248696635
CLO-19128,Gray Cardigan,Jackets,Cardigan,Gray,L,25.0,50.0,40,8,SUP-010,2025-07-22,Online Warehouse,7346232168241
CLO-19129,Brown Leather Belt,Accessories,Belt,Brown,XL,13.0,27.0,55,6,SUP-008,2025-09-11,SF Downtown Store,9753328409394
CLO-19130,Blue Hoodie,Jackets,Hoodie,Blue,XL,34.0,68.0,70,12,SUP-013,2025-08-02,Palo Alto Outlet,2350333656418
CLO-19131,White Silk Scarf,Accessories,Scarf,White,XS,9.0,18.0,30,6,SUP-001,2025-10-05,Online Warehouse,1623092707868
CLO-19132,Black Jeans,Bottomwear,Jeans,Black,L,32.0,64.0,260,15,SUP-015,2025-07-30,SF Downtown Store,9100872924299
CLO-19133,Navy Blouse,Tops,Blouse,Navy,S,16.0,32.0,110,12,SUP-019,2025-09-18,Palo Alto Outlet,9063967739232
CLO-19134,Gray Tank Top,Tops,Tank Top,Gray,XS,7.0,20.0,160,12,SUP-017,2025-10-10,Online Warehouse,5112683317430
CLO-19135,Green Cardigan,Jackets,Cardigan,Green,M,26.0,52.0,50,9,SUP-018,2025-08-07,SF Downtown Store,1719910651745
CLO-19136,Purple Hoodie,Jackets,Hoodie,Purple,XL,29.0,58.0,65,11,SUP-016,2025-06-28,Palo Alto Outlet,8099741649273
CLO-19137,Beige Cap,Accessories,Cap,Beige,M,6.0,12.0,105,8,SUP-020,2025-09-19,Online Warehouse,0559319426021
CLO-19138,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,38.5,59.0,320,15,SUP-003,2025-09-12,SF Downtown Store,8129957858900
CLO-19139,Black Cotton Hoodie,Jackets,Hoodie,Black,L,26.0,49.0,90,12,SUP-007,2025-08-28,Palo Alto Outlet,1678073956238
CLO-19140,White Linen Shirt,Tops,Shirt,White,S,18.0,29.0,210,15,SUP-012,2025-07-04,SF Downtown Store,1277840168897
CLO-19141,Red V-Neck T-Shirt,Tops,T-Shirt,Red,M,7.5,15.0,410,12,SUP-004,2025-10-01,Online Warehouse,2748561366262
CLO-19142,Gray Sweatpants,Bottomwear,Pants,Gray,L,22.0,38.0,160,10,SUP-009,2025-06-20,Palo Alto Outlet,8734487621982
CLO-19143,Beige Cardigan,Jackets,Cardigan,Beige,S,28.0,54.0,72,10,SUP-015,2025-05-18,SF Downtown Store,1121785901260
CLO-19144,Navy Blazer,Jackets,Blazer,Navy,XL,44.0,88.0,40,8,SUP-002,2025-03-22,Online Warehouse,2532484059914
CLO-19145,Blue Cap,Accessories,Cap,Blue,XS,6.0,12.0,95,10,SUP-006,2025-09-02,SF Downtown Store,7092650648237
CLO-19146,Black Leather Belt,Accessories,Belt,Black,M,9.0,18.0,60,8,SUP-010,2025-07-15,Palo Alto Outlet,9613578261832
CLO-19147,Green Scarf,Accessories,Scarf,Green,L,5.5,11.0,40,6,SUP-011,2025-08-11,Online Warehouse,9411168669890
CLO-19148,Black Tank Top,Tops,Tank Top,Black,XS,4.0,9.0,280,12,SUP-005,2025-07-29,SF Downtown Store,9495168040509
CLO-19149,Purple Knit Blouse,Tops,Blouse,Purple,M,16.0,32.0,100,9,SUP-014,2025-10-08,Palo Alto Outlet,2277286634530
CLO-19150,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,14.0,28.0,120,10,SUP-003,2025-06-14,SF Downtown Store,0470319416444
CLO-19151,Brown Corduroy Jacket,Jackets,Jacket,Brown,M,36.0,72.0,24,6,SUP-008,2025-04-27,Online Warehouse,3358424670845
CLO-19152,Beige Tank Top,Tops,Tank Top,Beige,S,5.0,9.0,90,8,SUP-001,2025-05-24,Palo Alto Outlet,0437371256981
CLO-19153,Gray Hoodie,Jackets,Hoodie,Gray,XL,25.0,50.0,55,9,SUP-009,2025-09-19,SF Downtown Store,1047485318246
CLO-19154,White Cotton Shirt,Tops,Shirt,White,L,19.0,38.0,180,12,SUP-012,2025-08-04,Online Warehouse,7017881354321
CLO-19155,Black Jeans,Bottomwear,Jeans,Black,M,28.0,56.0,260,14,SUP-003,2025-09-28,SF Downtown Store,8126415079567
CLO-19156,Blue Belt,Accessories,Belt,Blue,L,8.0,16.0,50,7,SUP-010,2025-08-22,Palo Alto Outlet,5769120135834
CLO-19157,Pink Blouse,Tops,Blouse,Pink,XS,14.0,28.0,140,11,SUP-004,2025-07-02,Online Warehouse,2298269619525
CLO-19158,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,32.5,64.0,320,15,SUP-008,2025-09-12,SF Downtown Store,4587281362276
CLO-19159,Black Cotton Hoodie,Jackets,Hoodie,Black,L,28.0,69.0,110,12,SUP-003,2025-08-22,Palo Alto Outlet,7927905413317
CLO-19160,White Linen Shirt,Tops,Shirt,White,S,18.5,37.0,260,14,SUP-012,2025-10-03,SF Downtown Store,9462383636905
CLO-19161,Gray V-Neck T-Shirt,Tops,T-Shirt,Gray,XL,9.0,18.0,410,12,SUP-005,2025-07-29,Online Warehouse,0731441204746
CLO-19162,Red Pique Polo,Tops,Shirt,Red,M,14.0,28.5,180,10,SUP-002,2025-09-02,SF Downtown Store,3952466321603
CLO-19163,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,15.0,29.0,140,12,SUP-014,2025-09-28,Palo Alto Outlet,8080736511332
CLO-19164,Black Leather Belt,Accessories,Belt,Black,M,6.0,15.0,75,8,SUP-019,2025-07-11,Online Warehouse,7449750148218
CLO-19165,Beige Cashmere Cardigan,Jackets,Cardigan,Beige,L,40.0,98.0,60,7,SUP-006,2025-10-11,SF Downtown Store,8097901437357
CLO-19166,Navy Windbreaker,Jackets,Coat,Navy,M,38.0,85.0,45,6,SUP-011,2025-06-19,Palo Alto Outlet,4001226330019
CLO-19167,Green Tank Top,Tops,Tank Top,Green,XS,7.0,14.0,190,12,SUP-007,2025-09-18,Online Warehouse,2988092882005
CLO-19168,Purple Blouse,Tops,Blouse,Purple,S,22.0,45.0,90,9,SUP-017,2025-10-02,SF Downtown Store,5085691875946
CLO-19169,White Cotton Shirt,Tops,Shirt,White,M,16.0,32.0,210,13,SUP-009,2025-08-13,Palo Alto Outlet,2613221682808
CLO-19170,Gray Sweatshirt Hoodie,Jackets,Hoodie,Gray,XL,25.0,59.0,100,11,SUP-004,2025-07-30,Online Warehouse,1621730027134
CLO-19171,Beige Trench Coat,Jackets,Coat,Beige,L,45.0,110.0,22,6,SUP-013,2025-05-26,SF Downtown Store,6253844366520
CLO-19172,Black Cap,Accessories,Cap,Black,XS,5.0,12.0,95,9,SUP-020,2025-10-05,Palo Alto Outlet,4102680330769
CLO-19173,White Wool Scarf,Accessories,Scarf,White,M,9.0,19.0,60,7,SUP-018,2025-09-07,Online Warehouse,5008723395178
CLO-19174,Red Leather Belt,Accessories,Belt,Red,L,8.0,16.0,50,6,SUP-015,2025-08-26,SF Downtown Store,8014312228819
CLO-19175,Blue Graphic T-Shirt,Tops,T-Shirt,Blue,XL,11.0,22.0,230,13,SUP-010,2025-10-19,Online Warehouse,8264258262448
CLO-19176,Brown Corduroy Pants,Bottomwear,Pants,Brown,L,24.0,48.0,160,12,SUP-016,2025-09-26,Palo Alto Outlet,6398771565100
CLO-19177,Navy Blazer,Jackets,Blazer,Navy,M,55.0,118.0,28,5,SUP-003,2025-10-07,SF Downtown Store,1803567215240
CLO-19178,Blue T-Shirt,Tops,T-Shirt,Blue,M,6.5,15.75,220,12,SUP-005,2025-08-14,SF Downtown Store,9383527561713
CLO-19179,Black Hoodie,Jackets,Hoodie,Black,L,18.0,36.0,90,15,SUP-012,2025-07-22,Palo Alto Outlet,9796727704125
CLO-19180,White Button-Down Shirt,Tops,Shirt,White,S,14.0,28.0,320,14,SUP-003,2025-05-30,SF Downtown Store,6248781993572
CLO-19181,Gray Denim Jeans,Bottomwear,Jeans,Gray,XL,22.0,49.0,260,18,SUP-009,2025-06-18,Online Warehouse,5637008251238
CLO-19182,Black Leather Belt,Accessories,Belt,Black,M,9.0,18.0,110,8,SUP-014,2025-09-02,Palo Alto Outlet,1962633653847
CLO-19183,Red Cap,Accessories,Cap,Red,S,4.5,10.0,65,6,SUP-007,2025-08-29,SF Downtown Store,7733623425289
CLO-19184,Beige Cardigan,Jackets,Cardigan,Beige,M,16.0,32.0,40,9,SUP-011,2025-07-11,Online Warehouse,6606475325573
CLO-19185,Navy Blazer,Jackets,Blazer,Navy,L,28.0,56.0,120,12,SUP-002,2025-04-27,Palo Alto Outlet,8240793652899
CLO-19186,Green Tank Top,Tops,Tank Top,Green,XS,5.0,11.0,140,10,SUP-006,2025-08-05,SF Downtown Store,8855059206337
CLO-19187,Blue Jeans Shorts,Bottomwear,Shorts,Blue,M,12.0,24.0,180,15,SUP-015,2025-03-19,SF Downtown Store,0679104285579
CLO-19188,Pink Blouse,Tops,Blouse,Pink,S,15.0,30.0,70,10,SUP-010,2025-06-02,Palo Alto Outlet,8732162823088
CLO-19189,Black Coat,Jackets,Coat,Black,XL,35.0,70.0,55,7,SUP-008,2025-05-15,Online Warehouse,0355988714219
CLO-19190,Gray Sweatshirt,Tops,Hoodie,Gray,M,20.0,40.0,95,12,SUP-004,2025-09-12,SF Downtown Store,2364666045894
CLO-19191,White Linen Shirt,Tops,Shirt,White,L,13.0,26.0,210,14,SUP-013,2025-08-20,Palo Alto Outlet,5328435788471
CLO-19192,Beige Chino Pants,Bottomwear,Pants,Beige,XS,18.0,36.0,135,11,SUP-001,2025-07-30,Online Warehouse,5415970541345
CLO-19193,Purple Scarf,Accessories,Scarf,Purple,M,6.0,12.0,40,6,SUP-016,2025-06-21,SF Downtown Store,3045335665726
CLO-19194,Yellow Baseball Cap,Accessories,Cap,Yellow,L,4.0,9.0,55,5,SUP-017,2025-10-02,Online Warehouse,2562658596256
CLO-19195,Brown Leather Belt,Accessories,Belt,Brown,XL,8.0,16.0,75,7,SUP-018,2025-05-07,Palo Alto Outlet,0810857880045
CLO-19196,Blue Denim Jacket,Jackets,Jacket,Blue,M,25.0,60.0,60,9,SUP-019,2025-08-01,SF Downtown Store,9889341996176
CLO-19197,Gray V-Neck T-Shirt,Tops,T-Shirt,Gray,XS,6.0,12.0,210,12,SUP-020,2025-07-08,Online Warehouse,4432907658244
CLO-19198,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,29.5,59.99,320,18,SUP-003,2025-09-14,SF Downtown Store,8987749854850
CLO-19199,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,44.99,120,12,SUP-008,2025-08-03,Palo Alto Outlet,6781446494599
CLO-19200,White Linen Shirt,Tops,Shirt,White,S,18.75,38.5,210,15,SUP-012,2025-07-29,Online Warehouse,2485910615343
CLO-19201,Red V-Neck T-Shirt,Tops,T-Shirt,Red,M,9.5,19.99,410,13,SUP-004,2025-10-01,SF Downtown Store,3667128810791
CLO-19202,Gray Sweatshorts,Bottomwear,Shorts,Gray,L,14.25,29.99,180,14,SUP-007,2025-06-11,Palo Alto Outlet,0848241794652
CLO-19203,Blue Denim Jacket,Jackets,Coat,Blue,XL,38.5,84.99,60,10,SUP-015,2025-04-27,SF Downtown Store,2566295230530
CLO-19204,Beige Trucker Jacket,Jackets,Blazer,Beige,S,28.0,69.99,80,12,SUP-009,2025-07-31,Online Warehouse,5132708725466
CLO-19205,Black Leather Belt,Accessories,Belt,Black,M,8.5,19.99,95,8,SUP-014,2025-08-18,Palo Alto Outlet,2230886158925
CLO-19206,Navy Cap,Accessories,Cap,Navy,XS,6.0,14.99,70,6,SUP-011,2025-09-26,SF Downtown Store,0713339597523
CLO-19207,Pink Silk Scarf,Accessories,Scarf,Pink,M,7.5,19.5,40,5,SUP-016,2025-05-09,Online Warehouse,5796593149170
CLO-19208,White Cotton Tank Top,Tops,Tank Top,White,XS,5.75,12.99,260,12,SUP-002,2025-09-01,SF Downtown Store,7757409360242
CLO-19209,Blue Chino Pants,Bottomwear,Pants,Blue,XL,22.5,44.99,170,15,SUP-005,2025-03-19,Palo Alto Outlet,0119702562364
CLO-19210,Green Cardigan,Jackets,Cardigan,Green,M,26.0,52.99,55,10,SUP-019,2025-05-12,Online Warehouse,0638636057470
CLO-19211,Brown Belted Coat,Jackets,Coat,Brown,L,41.0,89.99,25,6,SUP-006,2025-10-15,SF Downtown Store,7670310051112
CLO-19212,Gray Crewneck Sweatshirt,Tops,Shirt,Gray,M,15.0,32.5,310,16,SUP-010,2025-07-02,Palo Alto Outlet,7761386729383
CLO-19213,Purple Hoodie,Tops,Hoodie,Purple,S,20.5,41.99,140,12,SUP-013,2025-06-22,Online Warehouse,5865581284855
CLO-19214,Black Straight Jeans,Bottomwear,Jeans,Black,L,27.5,54.99,240,15,SUP-018,2025-09-09,SF Downtown Store,0563530678738
CLO-19215,Beige Linen Shirt,Tops,Shirt,Beige,M,17.25,34.99,190,14,SUP-017,2025-08-29,Palo Alto Outlet,4110734294641
CLO-19216,Yellow Polo Cap,Accessories,Cap,Yellow,S,4.75,12.99,65,6,SUP-020,2025-07-14,Online Warehouse,1713938630858
CLO-19217,Navy Knit Beanie,Accessories,Hat,Navy,M,5.5,14.5,50,6,SUP-001,2025-10-20,SF Downtown Store,2592982812281
CLO-19218,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,24.5,49.0,320,15,SUP-007,2025-09-14,SF Downtown Store,6182332941946
CLO-19219,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,39.0,75,12,SUP-012,2025-08-03,Palo Alto Outlet,0078518157750
CLO-19220,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.0,14.0,210,10,SUP-003,2025-07-22,Online Warehouse,4119050783126
CLO-19221,Gray Pullover Blazer,Jackets,Blazer,Gray,XL,28.0,68.0,60,10,SUP-011,2025-10-02,SF Downtown Store,9223966872936
CLO-19222,Red Silk Scarf,Accessories,Scarf,Red,XS,9.0,22.0,40,8,SUP-005,2025-09-28,Online Warehouse,3178680888823
CLO-19223,Blue Cap,Accessories,Cap,Blue,M,7.0,16.0,90,12,SUP-009,2025-07-19,Palo Alto Outlet,9005223892412
CLO-19224,Beige Cardigan,Jackets,Cardigan,Beige,S,22.0,44.0,28,6,SUP-002,2025-06-12,SF Downtown Store,5637476266184
CLO-19225,Navy Jeans,Bottomwear,Jeans,Navy,L,26.0,54.0,190,14,SUP-014,2025-08-21,Online Warehouse,0708737116174
CLO-19226,Black Leather Belt,Accessories,Belt,Black,XL,12.0,28.0,22,5,SUP-006,2025-10-05,SF Downtown Store,1352700878032
CLO-19227,Green Tank Top,Tops,Tank Top,Green,XS,5.0,12.0,140,10,SUP-001,2025-07-28,Palo Alto Outlet,4097162834754
CLO-19228,Purple Blouse,Tops,Blouse,Purple,M,14.0,32.0,90,12,SUP-008,2025-09-09,Online Warehouse,8002914672608
CLO-19229,White Shirt,Tops,Shirt,White,L,16.0,34.0,120,14,SUP-010,2025-08-04,SF Downtown Store,8601607223897
CLO-19230,Brown Corduroy Jeans,Bottomwear,Jeans,Brown,XXL,27.0,56.0,80,11,SUP-004,2025-09-12,Palo Alto Outlet,0895209811490
CLO-19231,Black Hoodie,Tops,Hoodie,Black,M,18.5,37.0,260,15,SUP-013,2025-07-07,Online Warehouse,0187109126761
CLO-19232,Gray Blazer,Jackets,Blazer,Gray,XS,25.0,60.0,22,6,SUP-015,2025-10-01,SF Downtown Store,8182831031939
CLO-19233,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,15.0,30.0,110,10,SUP-016,2025-06-25,Palo Alto Outlet,8103574123157
CLO-19234,Beige Trench Coat,Jackets,Coat,Beige,L,40.0,88.0,18,5,SUP-017,2025-05-30,Online Warehouse,7073301928729
CLO-19235,Red Knit Cap,Accessories,Cap,Red,S,6.0,14.0,55,7,SUP-018,2025-09-01,SF Downtown Store,1310316309840
CLO-19236,White Silk Scarf,Accessories,Scarf,White,M,11.0,25.0,35,6,SUP-019,2025-08-18,Palo Alto Outlet,8630936458856
CLO-19237,Blue Denim Jacket,Jackets,Coat,Blue,XL,32.0,72.0,40,8,SUP-020,2025-10-10,Online Warehouse,9344078858618
CLO-19238,Blue T-Shirt,Tops,T-Shirt,Blue,M,6.5,14.0,320,15,SUP-005,2025-09-12,SF Downtown Store,9319293198263
CLO-19239,Black Hoodie,Jackets,Hoodie,Black,L,18.0,39.0,110,12,SUP-012,2025-08-25,Palo Alto Outlet,0359940123616
CLO-19240,Red Blouse,Tops,Blouse,Red,S,9.5,19.0,140,10,SUP-003,2025-07-30,Online Warehouse,6033397905886
CLO-19241,White Denim Jeans,Bottomwear,Jeans,White,XL,22.0,44.0,360,18,SUP-009,2025-10-02,SF Downtown Store,1565312341577
CLO-19242,Gray Sweatshirt,Tops,Hoodie,Gray,M,14.0,32.0,90,12,SUP-007,2025-06-18,Palo Alto Outlet,5014416993077
CLO-19243,Blue Belt,Accessories,Belt,Blue,L,5.0,12.0,60,8,SUP-002,2025-05-22,Online Warehouse,1232127509244
CLO-19244,Beige Cardigan,Jackets,Cardigan,Beige,S,16.0,34.0,40,6,SUP-014,2025-09-01,SF Downtown Store,8737227701559
CLO-19245,Navy Short-Shorts,Bottomwear,Shorts,Navy,M,12.0,24.0,180,15,SUP-006,2025-08-12,Palo Alto Outlet,0053761308167
CLO-19246,Black Cap,Accessories,Cap,Black,XS,4.0,9.0,85,7,SUP-011,2025-09-28,Online Warehouse,7208096492716
CLO-19247,Green Tank Top,Tops,Tank Top,Green,S,6.0,14.0,210,12,SUP-004,2025-07-07,SF Downtown Store,7296913609539
CLO-19248,Purple Blazer,Jackets,Blazer,Purple,L,28.0,69.0,25,5,SUP-013,2025-10-05,Palo Alto Outlet,3492306794673
CLO-19249,Brown Leather Belt,Accessories,Belt,Brown,XL,7.0,16.0,50,8,SUP-008,2025-09-19,Online Warehouse,3167198846613
CLO-19250,Blue Denim Shirt,Tops,Shirt,Blue,M,11.0,23.0,240,14,SUP-010,2025-08-04,SF Downtown Store,3926289183789
CLO-19251,Black Puffer Coat,Jackets,Coat,Black,XL,35.0,82.0,60,10,SUP-015,2025-07-21,Palo Alto Outlet,5264925452524
CLO-19252,Red Blouse Silk,Tops,Blouse,Red,XS,13.0,28.0,95,11,SUP-001,2025-06-30,Online Warehouse,1616638723951
CLO-19253,Gray Jeans,Bottomwear,Jeans,Gray,L,20.0,40.0,320,16,SUP-003,2025-10-10,SF Downtown Store,7451848132673
CLO-19254,White Cable Knit Scarf,Accessories,Scarf,White,M,6.5,14.0,70,9,SUP-009,2025-08-30,Online Warehouse,3441683789265
CLO-19255,Pink Tank Top,Tops,Tank Top,Pink,XS,5.0,12.0,150,8,SUP-006,2025-07-15,SF Downtown Store,4952797132031
CLO-19256,Yellow Polo Shirt,Tops,Shirt,Yellow,XL,10.0,21.0,130,12,SUP-002,2025-09-17,Palo Alto Outlet,3310337336191
CLO-19257,Black Leggings,Bottomwear,Jeans,Black,S,9.0,18.0,240,12,SUP-014,2025-10-03,Online Warehouse,3431691733988
CLO-19258,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,26.5,49.99,320,12,SUP-007,2025-09-14,SF Downtown Store,3255011852877
CLO-19259,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,39.5,120,15,SUP-012,2025-10-02,Palo Alto Outlet,6382530776013
CLO-19260,White Linen Shirt,Tops,Shirt,White,S,14.75,29.99,180,10,SUP-003,2025-07-28,Online Warehouse,2684311490604
CLO-19261,Red V-Neck T-Shirt,Tops,T-Shirt,Red,M,6.5,15.99,410,12,SUP-005,2025-08-10,SF Downtown Store,6793236705361
CLO-19262,Gray Sweatpants,Bottomwear,Pants,Gray,XL,20.0,39.99,140,14,SUP-002,2025-09-28,Palo Alto Outlet,0515134907282
CLO-19263,Navy Blazer,Jackets,Blazer,Navy,S,45.0,95.0,60,8,SUP-009,2025-06-15,Online Warehouse,5514690615339
CLO-19264,Beige Cardigan,Jackets,Cardigan,Beige,M,28.0,59.0,75,10,SUP-011,2025-05-22,SF Downtown Store,9613317253397
CLO-19265,Black Cap,Accessories,Cap,Black,XS,4.0,12.0,95,8,SUP-015,2025-10-05,Palo Alto Outlet,1902233348460
CLO-19266,Blue Silk Scarf,Accessories,Scarf,Blue,M,7.5,18.0,40,6,SUP-018,2025-09-01,Online Warehouse,0603008638649
CLO-19267,Brown Leather Belt,Accessories,Belt,Brown,L,9.0,21.0,55,7,SUP-006,2025-08-18,SF Downtown Store,9927924289818
CLO-19268,Purple Tank Top,Tops,Tank Top,Purple,XS,5.0,12.5,210,12,SUP-004,2025-10-12,Palo Alto Outlet,5609189442069
CLO-19269,Green Polo Shirt,Tops,Shirt,Green,L,11.0,24.0,170,11,SUP-013,2025-09-19,Online Warehouse,2565291930567
CLO-19270,Black Denim Shorts,Bottomwear,Shorts,Black,S,9.5,19.0,120,9,SUP-008,2025-07-04,SF Downtown Store,5147267890442
CLO-19271,Gray Sweatshirt,Tops,Shirt,Gray,XL,13.5,29.0,95,10,SUP-010,2025-06-30,Palo Alto Outlet,2097688481903
CLO-19272,Blue Windbreaker,Jackets,Coat,Blue,M,32.0,64.0,50,9,SUP-014,2025-09-08,Online Warehouse,3171803516454
CLO-19273,Beige Trench Coat,Jackets,Coat,Beige,XL,60.0,120.0,25,6,SUP-019,2025-08-22,SF Downtown Store,6533991603731
CLO-19274,Red Plaid Shirt,Tops,Shirt,Red,M,16.0,32.0,190,12,SUP-001,2025-07-16,Palo Alto Outlet,0251173537771
CLO-19275,Blue Skinny Jeans,Bottomwear,Jeans,Blue,S,22.0,44.0,230,13,SUP-016,2025-10-03,Online Warehouse,2492085554595
CLO-19276,Pink Beanie,Accessories,Cap,Pink,XS,3.5,12.5,70,6,SUP-017,2025-09-25,SF Downtown Store,0418107543870
CLO-19277,Yellow Belt,Accessories,Belt,Yellow,S,8.0,17.0,65,7,SUP-020,2025-08-11,Palo Alto Outlet,9837832198009
CLO-19278,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,62.0,180,12,SUP-012,2025-08-14,SF Downtown Store,3738033837132
CLO-19279,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,44.0,120,12,SUP-007,2025-09-02,Palo Alto Outlet,7903322530491
CLO-19280,White Cotton T-Shirt,Tops,T-Shirt,White,S,6.5,14.0,320,15,SUP-003,2025-07-22,Online Warehouse,0089145823086
CLO-19281,Red V-Neck T-Shirt,Tops,T-Shirt,Red,M,5.5,12.0,290,14,SUP-014,2025-10-05,SF Downtown Store,0642772594721
CLO-19282,Gray Sweatshirt Blouse,Tops,Blouse,Gray,XS,9.0,18.0,95,10,SUP-019,2025-08-29,Palo Alto Outlet,4127022957286
CLO-19283,Blue Skinny Jeans,Bottomwear,Jeans,Blue,S,25.0,56.0,210,12,SUP-006,2025-09-18,SF Downtown Store,5590276716858
CLO-19284,Black Dress Pants,Bottomwear,Pants,Black,M,31.0,68.0,150,14,SUP-011,2025-07-30,Online Warehouse,0848917286455
CLO-19285,Beige Cardigan,Jackets,Cardigan,Beige,L,20.0,44.0,60,8,SUP-002,2025-09-04,Palo Alto Outlet,1881431332829
CLO-19286,Navy Hoodie,Jackets,Hoodie,Navy,XL,24.5,49.0,78,10,SUP-005,2025-09-25,SF Downtown Store,1171073055541
CLO-19287,Green Cap,Accessories,Cap,Green,XS,4.0,9.0,40,6,SUP-008,2025-07-11,Online Warehouse,3981714642139
CLO-19288,Brown Leather Belt,Accessories,Belt,Brown,M,7.0,14.0,55,8,SUP-009,2025-08-07,SF Downtown Store,7424588822707
CLO-19289,Blue Scarf,Accessories,Scarf,Blue,L,6.0,12.0,34,6,SUP-010,2025-10-01,Palo Alto Outlet,3433272220390
CLO-19290,Black Tank Top,Tops,Tank Top,Black,S,5.0,12.0,140,12,SUP-004,2025-08-09,Online Warehouse,8767254491792
CLO-19291,Pink Blouse,Tops,Blouse,Pink,M,9.5,19.0,110,12,SUP-013,2025-07-27,SF Downtown Store,2803514586247
CLO-19292,Gray Blazer,Jackets,Blazer,Gray,XL,32.0,66.0,25,5,SUP-017,2025-09-12,Palo Alto Outlet,5740961686277
CLO-19293,Beige Coat,Jackets,Coat,Beige,XXL,40.0,84.0,18,5,SUP-015,2025-10-03,Online Warehouse,5643468207251
CLO-19294,White Short Scarf,Accessories,Scarf,White,M,5.0,10.0,22,6,SUP-018,2025-05-26,SF Downtown Store,0434684568600
CLO-19295,Blue Denim Shorts,Bottomwear,Shorts,Blue,XS,12.0,26.0,120,10,SUP-016,2025-09-09,Online Warehouse,4274998613370
CLO-19296,Red Belt,Accessories,Belt,Red,L,6.5,13.0,65,8,SUP-020,2025-08-19,SF Downtown Store,8804045067363
CLO-19297,Purple Cardigan,Jackets,Cardigan,Purple,M,14.0,28.0,55,7,SUP-012,2025-09-28,Palo Alto Outlet,2420366714820
CLO-19298,Yellow Hoodie,Jackets,Hoodie,Yellow,S,18.0,36.0,42,7,SUP-003,2025-10-10,Online Warehouse,1657628577738
CLO-19299,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,22.5,45.0,320,15,SUP-005,2025-09-12,SF Downtown Store,1341642716571
CLO-19300,Black Cotton T-Shirt,Tops,T-Shirt,Black,L,6.5,14.0,260,12,SUP-003,2025-08-22,Palo Alto Outlet,9328443827859
CLO-19301,White Linen Shirt,Tops,Shirt,White,XL,14.0,28.0,180,14,SUP-012,2025-07-30,SF Downtown Store,6831748276810
CLO-19302,Grey V-Neck T-Shirt,Tops,T-Shirt,Gray,S,5.5,13.0,140,10,SUP-007,2025-10-03,Online Warehouse,1498202250789
CLO-19303,Blue Denim Shorts,Bottomwear,Shorts,Blue,M,9.0,18.0,110,8,SUP-002,2025-09-28,Palo Alto Outlet,5651851663425
CLO-19304,Black Hoodie,Jackets,Hoodie,Black,L,28.0,55.0,60,9,SUP-010,2025-06-15,SF Downtown Store,5439417052873
CLO-19305,Navy Blazer,Jackets,Blazer,Navy,XL,45.0,90.0,25,6,SUP-014,2025-08-02,Online Warehouse,0146821243209
CLO-19306,Beige Cardigan,Jackets,Cardigan,Beige,XS,32.0,64.0,40,8,SUP-001,2025-10-10,Palo Alto Outlet,3173880222786
CLO-19307,Brown Leather Belt,Accessories,Belt,Brown,M,8.0,16.0,90,7,SUP-008,2025-09-17,SF Downtown Store,9229230031910
CLO-19308,Black Cap,Accessories,Cap,Black,S,4.0,10.0,70,6,SUP-009,2025-07-22,Online Warehouse,2654214676164
CLO-19309,White Scarf,Accessories,Scarf,White,XL,6.0,12.0,55,5,SUP-011,2025-08-14,SF Downtown Store,7295393842640
CLO-19310,Gray Cardigan,Jackets,Cardigan,Gray,M,22.0,44.0,45,9,SUP-006,2025-09-01,Palo Alto Outlet,0887917420752
CLO-19311,Purple Hoodie,Jackets,Hoodie,Purple,S,25.0,50.0,30,7,SUP-013,2025-07-11,Online Warehouse,5636380310621
CLO-19312,Blue Tank Top,Tops,Tank Top,Blue,XS,6.0,12.0,150,11,SUP-004,2025-10-04,SF Downtown Store,3099662290634
CLO-19313,Beige Blouse,Tops,Blouse,Beige,M,14.5,29.0,130,12,SUP-015,2025-08-28,Palo Alto Outlet,7013635277642
CLO-19314,Black Jeans,Bottomwear,Jeans,Black,L,24.0,48.0,210,14,SUP-017,2025-06-21,SF Downtown Store,6493907132975
CLO-19315,Red Belt,Accessories,Belt,Red,S,7.0,14.0,120,7,SUP-018,2025-09-05,Online Warehouse,3357361050844
CLO-19316,Yellow Cap,Accessories,Cap,Yellow,M,4.5,9.0,95,6,SUP-019,2025-07-07,Palo Alto Outlet,0684435108683
CLO-19317,Green Tank Top,Tops,Tank Top,Green,XS,5.5,11.0,100,9,SUP-020,2025-06-28,Online Warehouse,8585129906500
